,user,datetime,text,link,image,gif
617,raradiohead,2023-01-19T07:58:29.000Z,"Radiohead
Paranoid Android$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1615982009750265866$/i/status/805596132243931136$/raradiohead/status/1615982009750265866/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/805595725237059584/pu/img/gozodnpZDACuh-kh.jpg$,blob:https://twitter.com/0bc3b316-5525-4e5a-b43a-0335b1fd36bb$
618,raradiohead,2023-01-19T02:08:41.000Z,"Radiohead
The National Anthem$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1615893981308620807$/i/status/1367581730152931329$/raradiohead/status/1615893981308620807/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$,blob:https://twitter.com/da3625a0-dd9c-46b1-98e4-8f99e0f6dfcd$
619,raradiohead,2023-01-18T21:19:08.000Z,"Radiohead
Creep$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1615821114143379459$/i/status/803488105684615168$/raradiohead/status/1615821114143379459/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/803487784187011072/pu/img/-ZRiQRtqls1U9LYi.jpg$,blob:https://twitter.com/2b3fee3e-7ea6-4f80-af84-7e3272f2243a$
620,raradiohead,2023-01-18T16:18:35.000Z,"Radiohead
There There(2016)$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1615745475637805066$/i/status/777493356314099713$/raradiohead/status/1615745475637805066/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/777492584151207936/pu/img/mXEZ_wOEhsnNXPA8.jpg$,blob:https://twitter.com/933d0340-f99a-4aed-a89a-e115ee3599b2$
621,raradiohead,2023-01-18T11:39:23.000Z,"Radiohead
Creep$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1615675216134299649$/i/status/846592007380250624$/raradiohead/status/1615675216134299649/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/846591568819605504/pu/img/nCK_qxt1GbQrRdrR.jpg$,blob:https://twitter.com/64f27808-96c4-4cda-a8a4-92cf32991559$
622,raradiohead,2023-01-18T05:48:55.000Z,"Radiohead
Weird Fishes/Arpeggi$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1615587018343415808$/i/status/1093605939024867328$/raradiohead/status/1615587018343415808/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1093603423189008384/pu/img/A83NMxejrmEFfBQa.jpg$,blob:https://twitter.com/d4bb435d-90e6-4900-8b7f-bcae1cbbf616$
623,raradiohead,2023-01-18T01:19:32.000Z,"Radiohead
The National Anthem$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1615519221760368640$/i/status/810796722909749248$/raradiohead/status/1615519221760368640/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/810795885571342336/pu/img/q1HUdDXbThl59Y0g.jpg$,blob:https://twitter.com/311c3d71-2c49-4b45-a968-f758417ac7d6$
624,raradiohead,2023-01-17T19:09:26.000Z,"Radiohead
Nude$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1615426086241767425$/i/status/824475686869950464$/raradiohead/status/1615426086241767425/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/824475444716056579/pu/img/2FCHBcYi816oLNsl.jpg$,blob:https://twitter.com/d30c385e-bbd7-4e42-b906-9639160ba9e1$
625,raradiohead,2023-01-17T16:48:09.000Z,"Radiohead
2+2=5(2016)$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1615390530719842306$/i/status/774152904554840065$/raradiohead/status/1615390530719842306/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/774152132794527744/pu/img/rvqFF5zeJE9hT0EW.jpg$,blob:https://twitter.com/d4da821d-a929-4f0a-8b10-6369e64500bc$
626,raradiohead,2023-01-17T10:19:38.000Z,"Radiohead
Ful Stop$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1615292756565401606$/i/status/774148335586320384$/raradiohead/status/1615292756565401606/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/774147786375782400/pu/img/cvCfzXss0nLcwj9y.jpg$,blob:https://twitter.com/f222a0df-107f-4bc7-a745-1caa60047d88$
627,raradiohead,2023-01-17T05:18:23.000Z,"Radiohead
Airbag$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1615216945367752704$/i/status/1384119148163203080$/raradiohead/status/1615216945367752704/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1384118030376988672/pu/img/OQuzA-S30Q4lZSo9.jpg$,blob:https://twitter.com/be5c346b-9ed0-4870-b604-6f8ad8dbda93$
628,raradiohead,2023-01-17T00:28:53.000Z,"Radiohead
Daydreaming$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1615144090051518466$/i/status/774133138452647936$/raradiohead/status/1615144090051518466/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/774132735979819008/pu/img/9qOEXGR8V9MeTpZK.jpg$,blob:https://twitter.com/f6e9456e-cdf5-4024-bfac-cdd997976d7b$
629,raradiohead,2023-01-16T18:09:50.000Z,"Radiohead
Ripcord$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1615048697246531585$/i/status/908366260194254848$/raradiohead/status/1615048697246531585/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/908364943656763392/pu/img/N3z2HpzUlZnRSey7.jpg$,blob:https://twitter.com/d24bcd8f-3172-4b12-9a0c-1175f8afef7a$
630,raradiohead,2023-01-16T14:58:17.000Z,"Radiohead
You And Whose Army?$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1615000492882493441$/i/status/1103317546386636800$/raradiohead/status/1615000492882493441/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1103316896210812928/pu/img/4acu9Pl0U20LMJ96.jpg$,blob:https://twitter.com/c93bcd10-db7f-43a4-a53a-f505e474e400$
631,raradiohead,2023-01-16T09:28:49.000Z,"Radiohead
Bodysnatchers$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1614917579956428801$/i/status/1129732870581432322$/raradiohead/status/1614917579956428801/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1129732474018390016/pu/img/gjHiaZVvao8cvupW.jpg$,blob:https://twitter.com/16e00f0a-8f04-4b81-b64a-91ec09f0bb21$
632,raradiohead,2023-01-16T03:28:31.000Z,"Radiohead
Big Boots/1995(Man Of War)$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1614826905999376384$/i/status/905704747293749248$/raradiohead/status/1614826905999376384/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/905702229503492096/pu/img/ObuoEIGitVwIL47C.jpg$,blob:https://twitter.com/e77e6a27-7e25-4017-bb4e-24b627607cee$
633,raradiohead,2023-01-15T22:03:23.000Z,"Radiohead
Separator (From The Basement)$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1614745085010219009$/i/status/1139447197135593472$/raradiohead/status/1614745085010219009/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1139446918407282688/pu/img/ksnQF7996_yQRHxC.jpg$,blob:https://twitter.com/db079e05-4277-48f7-8049-a5198896663e$
634,raradiohead,2023-01-15T17:48:17.000Z,"Radiohead
Last Flowers$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1614680886464724993$/i/status/1005464413787193346$/raradiohead/status/1614680886464724993/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1005463837133365250/pu/img/8M7sII6or_p9N86r.jpg$,blob:https://twitter.com/6219ffaa-77a1-41df-b721-c7a4bb35f0d5$
635,raradiohead,2023-01-15T12:43:17.000Z,"Radiohead
Spectre$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1614604131615887362$/i/status/1016723693672624128$/raradiohead/status/1614604131615887362/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1016722882888544256/pu/img/K5cZzGTHkJ90__5D.jpg$,blob:https://twitter.com/7fc3e2b4-1309-44da-89c4-2aa8619034cc$
636,raradiohead,2023-01-15T07:38:19.000Z,"Atoms For Peace
Thom Yorke
The Eraser$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1614527386204119040$/i/status/872661701975396352$/raradiohead/status/1614527386204119040/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/872660690791616514/pu/img/fdFRkf8nHFk0LWgi.jpg$,blob:https://twitter.com/8d87ae55-e668-4b69-8cc5-2fad6b39285b$
637,raradiohead,2023-01-15T02:58:19.000Z,Cat of being Thom Yorke(Radiohead)$,/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1614456917803372545$/i/status/815692224176406528$/raradiohead/status/1614456917803372545/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$,blob:https://twitter.com/6be9524b-38ab-4495-8efd-ed7175c39c6f$
638,raradiohead,2023-01-14T21:23:13.000Z,"Radiohead
Morning Bell$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1614372588469329925$/i/status/711865435130429441$/raradiohead/status/1614372588469329925/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/711865330381901825/pu/img/efMeTPhWhWBpH1It.jpg$,blob:https://twitter.com/2aca6c15-32a6-4ce8-939f-fffa70b6e59b$
639,raradiohead,2023-01-14T16:23:14.000Z,"Atoms For Peace
(Thom Yorke)
Ingenue (Piano)$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1614297094130475008$/i/status/1112778923673153542$/raradiohead/status/1614297094130475008/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1112778689131896832/pu/img/EeilROFKFTmW0H-k.jpg$,blob:https://twitter.com/1ba2082a-3c90-464b-b279-4200d6780ce9$
640,raradiohead,2023-01-14T11:38:19.000Z,"Radiohead
Karma Police$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1614225394592260099$/i/status/810816359030370304$/raradiohead/status/1614225394592260099/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/810815658183127040/pu/img/jBfWRASS4OoBERxF.jpg$,blob:https://twitter.com/5524f6ab-29ab-4616-a8a0-7a88826f7a4c$
641,raradiohead,2023-01-14T06:33:14.000Z,"Radiohead
Pop Is Dead$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1614148619195523076$/i/status/904296824135065600$/raradiohead/status/1614148619195523076/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/904293850595737600/pu/img/shBiySSGG8vLQ9Kz.jpg$,blob:https://twitter.com/da3cbebf-3ab6-4af9-97a6-702ba3fa62fb$
642,raradiohead,2023-01-14T01:58:15.000Z,"Atoms For Peace(Thom Yorke)
Default$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1614079414685286406$/i/status/839371568539041793$/raradiohead/status/1614079414685286406/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/839370606189522944/pu/img/nmPMvpDCf5lZdAMk.jpg$,blob:https://twitter.com/ba182a7f-13ca-4741-8d73-8a70fca12f49$
643,raradiohead,2023-01-13T20:48:16.000Z,"Radiohead
Optimistic$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1614001404447801347$/i/status/1118885953118990336$/raradiohead/status/1614001404447801347/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1118885726576234496/pu/img/cGyM8jrkhE_Bx0u-.jpg$,blob:https://twitter.com/96868435-1918-473c-880f-3c40190dc7a6$
644,raradiohead,2023-01-13T16:23:37.000Z,"Radiohead
Paranoid Android (1997)$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1613934806034694144$/i/status/1129811325205372929$/raradiohead/status/1613934806034694144/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1129811025014878208/pu/img/07YKbUbE7tI-ar4Q.jpg$,blob:https://twitter.com/b0d543ba-db0d-472d-a9db-f7da62078466$
645,raradiohead,2023-01-13T10:43:12.000Z,"Radiohead
Burn The Witch$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1613849137652301824$/i/status/1112776125535514624$/raradiohead/status/1613849137652301824/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$,blob:https://twitter.com/ed653665-ad24-4c6a-87ef-70dd71782ba7$
646,raradiohead,2023-01-13T07:18:29.000Z,"Radiohead
In Limbo$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1613797616243941376$/i/status/810806190040977408$/raradiohead/status/1613797616243941376/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/810805274034307074/pu/img/oXL_pA5KpFhynRH2.jpg$,blob:https://twitter.com/72f29a5d-53c8-4a8d-8592-7c97ee537606$
647,raradiohead,2023-01-13T00:23:34.000Z,"Radiohead
Banana Co$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1613693199469379585$/i/status/708385366273699841$/raradiohead/status/1613693199469379585/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/708385211172524033/pu/img/p-YbsNoKuifAMzSO.jpg$,blob:https://twitter.com/b366d73d-af84-4018-9ee0-84ff043c061b$
648,raradiohead,2023-01-12T20:23:35.000Z,"Radiohead
Idioteque$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1613632805161865239$/i/status/810803558958264320$/raradiohead/status/1613632805161865239/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/810802429008560128/pu/img/tDZNTGTD3K-CcMJ5.jpg$,blob:https://twitter.com/58a2ad31-7c8b-4ca2-842e-4fcac003df07$
649,raradiohead,2023-01-12T14:58:15.000Z,"Radiohead
No Surprises$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1613550935447404544$/i/status/846609590913384448$/raradiohead/status/1613550935447404544/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/846608606652878848/pu/img/0gjX-eGVgiACxB-O.jpg$,blob:https://twitter.com/a86625ab-6a88-4792-a315-5c1b15402d91$
650,raradiohead,2023-01-12T10:03:22.000Z,"Radiohead
Polyethylene(Part2)$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1613476723265343494$/i/status/982164220316823552$/raradiohead/status/1613476723265343494/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/982162080248692737/pu/img/sEfNqac_dcp1A_p4.jpg$,blob:https://twitter.com/0831ff7a-8815-4df7-8c7e-71bb85269ceb$
651,raradiohead,2023-01-12T04:33:25.000Z,"Radiohead
Fake Plastic Trees (2018)$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1613393688310284290$/i/status/998036952585617408$/raradiohead/status/1613393688310284290/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/998034452986056704/pu/img/Gaf7-L670XVH3qv7.jpg$,blob:https://twitter.com/45167f69-a856-456a-a1d2-3479c93e21a0$
652,raradiohead,2023-01-11T23:18:29.000Z,"Radiohead
Lotus Flower$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1613314434746748928$/i/status/777497494871678976$/raradiohead/status/1613314434746748928/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/777497040154562561/pu/img/xz0b7nEeIDPNsvh1.jpg$,blob:https://twitter.com/1ad05000-928c-42f7-9c33-1a21fdec0855$
653,raradiohead,2023-01-11T18:48:21.000Z,"Radiohead
Man Of War$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1613246450992832518$/i/status/878308307714187265$/raradiohead/status/1613246450992832518/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/878306568210595840/pu/img/AMeHjMampzUpkF7p.jpg$,blob:https://twitter.com/e66c640a-4845-46f1-aae9-b388990ecc34$
654,raradiohead,2023-01-11T13:38:23.000Z,"Radiohead
15step$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1613168446602084354$/i/status/777540293654482944$/raradiohead/status/1613168446602084354/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/777538987825041408/pu/img/nvazQRlJlQXB2jdm.jpg$,blob:https://twitter.com/027718db-d3ce-4628-8e25-1a4c49e32390$
655,raradiohead,2023-01-11T09:28:35.000Z,"Radiohead
Morning Bell$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1613105580159242241$/i/status/867326459446140928$/raradiohead/status/1613105580159242241/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/867325991378710528/pu/img/oCa9i1LlLDwTWhjz.jpg$,blob:https://twitter.com/5fe7d177-8474-412d-b921-a561113ee048$
656,raradiohead,2023-01-11T04:08:31.000Z,"Radiohead
2+2=5$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1613025032887848961$/i/status/1367577795438596099$/raradiohead/status/1613025032887848961/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1367577589930369024/pu/img/M2uunDf-eJCjp8LH.jpg$,blob:https://twitter.com/85448e8d-677f-4200-a9d3-60a6066b831e$
657,raradiohead,2023-01-10T22:08:31.000Z,"Radiohead
Electioneering$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1612934437276209154$/i/status/1103505354481065990$/raradiohead/status/1612934437276209154/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1103505046476472322/pu/img/j6qeZlWtKMaUiJGO.jpg$,blob:https://twitter.com/3dec81d4-13a8-425b-a8fa-5d98c35b8bf2$
658,raradiohead,2023-01-10T17:43:17.000Z,"Radiohead
High and Dry (MV)$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1612867689961197592$/i/status/1241807472542674945$/raradiohead/status/1612867689961197592/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1241807054026584064/pu/img/oQ0ejxVfqQ7Ww3l4.jpg$,blob:https://twitter.com/a560965e-a0f4-46e8-8fd9-7a1c599e8832$
659,raradiohead,2023-01-10T12:23:14.000Z,"Radiohead
Everything In Its Right Place$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1612787146452094976$/i/status/959132166520057856$/raradiohead/status/1612787146452094976/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/959129653758738432/pu/img/bqB21vZptcVRyhr4.jpg$,blob:https://twitter.com/0a574ce8-89ce-4077-a438-b841955b314b$
660,raradiohead,2023-01-10T08:53:20.000Z,"Radiohead
Everything in Its Right Place$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1612734323152621568$/i/status/810799908278046720$/raradiohead/status/1612734323152621568/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/810798913154232320/pu/img/PqIt5NzR9qLBlvlH.jpg$,blob:https://twitter.com/991824de-931d-42ba-8663-04f6fd8366ba$
661,raradiohead,2023-01-10T02:28:47.000Z,"Atoms For Peace(Thom Yorke)
The Clock$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1612637547938697216$/i/status/977860791071260673$/raradiohead/status/1612637547938697216/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/977858936123490304/pu/img/Fl9MwG55mkZo1fMY.jpg$,blob:https://twitter.com/ef68cc44-f037-496a-87bf-2aa9796dc292$
662,raradiohead,2023-01-09T21:38:19.000Z,"Radiohead
Knives Out (MV)$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1612564449935724544$/i/status/980662916134330368$/raradiohead/status/1612564449935724544/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/980661155386474496/pu/img/kRvH1NiVN0Mp_wSU.jpg$,blob:https://twitter.com/0c916727-69c7-40f6-9d35-6dc1994e7a56$
663,raradiohead,2023-01-09T16:28:28.000Z,"Radiohead
Nobody Does It Better$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1612486474745761792$/i/status/1152029711448436737$/raradiohead/status/1612486474745761792/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1152029156613378048/pu/img/QWEyfJhtAwQVDWjv.jpg$,blob:https://twitter.com/31931749-4920-4450-804b-80153b8301f6$
664,raradiohead,2023-01-09T12:08:32.000Z,"Thom Yorke(Radiohead)
The Clock$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1612421059134758915$/i/status/873845229362626562$/raradiohead/status/1612421059134758915/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/873844722673909760/pu/img/3jEv5qmn8d4hnTdh.jpg$,blob:https://twitter.com/f1bbb3a1-341b-4bdd-bc98-965791ba1dbe$
665,raradiohead,2023-01-09T06:43:25.000Z,"Radiohead
My Iron Lung$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1612339240896978944$/i/status/998046291635552257$/raradiohead/status/1612339240896978944/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/998043825879728128/pu/img/5sii8grbK3LGkivl.jpg$,blob:https://twitter.com/c915d118-d79f-4219-a3fa-87c06dfd88d6$
666,raradiohead,2023-01-09T01:43:19.000Z,"Radiohead
Bloom(Live From The Basement)$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1612263719144235008$/i/status/839368322810425344$/raradiohead/status/1612263719144235008/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/839367796463034368/pu/img/osW4jBTHFaWJu0tO.jpg$,blob:https://twitter.com/a1a6897b-46c8-4b28-94ff-f77d42a2d29a$
667,raradiohead,2023-01-08T21:03:38.000Z,"Radiohead
Exit Music$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1612193335103324165$/i/status/1312846063808638976$/raradiohead/status/1612193335103324165/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1312845897160507392/pu/img/Kc_lSXlK6zzXvlWy.jpg$,blob:https://twitter.com/37ff2b86-0ebc-4854-8267-3cc2261780be$
668,raradiohead,2023-01-08T15:08:25.000Z,"Radiohead
Paranoid Android (Glastonbury 2003)$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1612103940962746376$/i/status/1356258961641463821$/raradiohead/status/1612103940962746376/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1356258506010030087/pu/img/adzWTgk_fyA81BAM.jpg$,blob:https://twitter.com/9191ee4e-ae40-46bb-80c9-320837f1b6e2$
669,raradiohead,2023-01-08T10:23:37.000Z,"Radiohead
Desert Island Disk$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1612032267458592768$/i/status/1103509975693848577$/raradiohead/status/1612032267458592768/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1103509609287806976/pu/img/HNy4EHmctLyGbWze.jpg$,blob:https://twitter.com/f6e7a8e1-cbb9-4a91-baa0-f28368049c31$
670,raradiohead,2023-01-08T06:38:26.000Z,"Radiohead
Dollars and Cents$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1611975599773605889$/i/status/846603079772340225$/raradiohead/status/1611975599773605889/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/846602074305417216/pu/img/rId5LyhzsgRke1x1.jpg$,blob:https://twitter.com/4c5d3dc2-dd54-4960-826b-a178e505f97c$
671,raradiohead,2023-01-08T00:43:20.000Z,"Radiohead
Stop Whispering$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1611886234309124097$/i/status/1002976890804580352$/raradiohead/status/1611886234309124097/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1002976325026471936/pu/img/uba9G_f_n1D8gJmR.jpg$,blob:https://twitter.com/0642f56f-331a-42cf-8c5e-10c07d5d8e33$
672,raradiohead,2023-01-07T19:18:20.000Z,"Radiohead
Bangers & Mash$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1611804444475248640$/i/status/711580606119809024$/raradiohead/status/1611804444475248640/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/711580427685724160/pu/img/h1Kf_y_rjhzhvygf.jpg$,blob:https://twitter.com/0d0b6d39-9a60-42e6-a724-80b1910bbac8$
